dataset,model,pre_trained,transfer_learning,optimizer,image_distortions,batch_size,epochs,learning_rate,momentum,accuracy,acc_per_class
EGGS_8,resnet18,True,True,Adam,True,4,98,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,True,Adam,True,4,99,0.1,0.9,98.78892733564014,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,0,0.1,0.9,97.2318339100346,"{'A.lumbricoides': 164, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 16, 'H.nana': 100, 'S.mansoni': 44, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,1,0.1,0.9,97.75086505190312,"{'A.lumbricoides': 159, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,2,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,3,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,4,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,5,0.1,0.9,98.78892733564014,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 15, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,6,0.1,0.9,97.92387543252595,"{'A.lumbricoides': 167, 'Ancilostomideo': 54, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 99, 'S.mansoni': 48, 'T.trichiura': 86, 'Taenia': 74}"
EGGS_8,resnet18,True,False,Adam,True,4,7,0.1,0.9,97.92387543252595,"{'A.lumbricoides': 167, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 98, 'S.mansoni': 46, 'T.trichiura': 87, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,8,0.1,0.9,98.44290657439447,"{'A.lumbricoides': 163, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,9,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 99, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,10,0.1,0.9,98.78892733564014,"{'A.lumbricoides': 166, 'Ancilostomideo': 57, 'E.vermicularis': 17, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,11,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 85, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,12,0.1,0.9,95.50173010380622,"{'A.lumbricoides': 163, 'Ancilostomideo': 54, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 99, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 62}"
EGGS_8,resnet18,True,False,Adam,True,4,13,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 98, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,14,0.1,0.9,97.75086505190312,"{'A.lumbricoides': 165, 'Ancilostomideo': 55, 'E.vermicularis': 15, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,15,0.1,0.9,98.44290657439447,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 97, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,16,0.1,0.9,97.75086505190312,"{'A.lumbricoides': 161, 'Ancilostomideo': 54, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,17,0.1,0.9,98.78892733564014,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 51, 'T.trichiura': 84, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,18,0.1,0.9,97.57785467128028,"{'A.lumbricoides': 167, 'Ancilostomideo': 54, 'E.vermicularis': 17, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 73}"
EGGS_8,resnet18,True,False,Adam,True,4,19,0.1,0.9,98.44290657439447,"{'A.lumbricoides': 167, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 48, 'T.trichiura': 85, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,20,0.1,0.9,98.26989619377163,"{'A.lumbricoides': 163, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 50, 'T.trichiura': 85, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,21,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 163, 'Ancilostomideo': 58, 'E.vermicularis': 19, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,22,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 165, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,23,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 49, 'T.trichiura': 87, 'Taenia': 73}"
EGGS_8,resnet18,True,False,Adam,True,4,24,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,25,0.1,0.9,98.44290657439447,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 47, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,26,0.1,0.9,98.09688581314879,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 19, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 82, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,27,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 164, 'Ancilostomideo': 55, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,28,0.1,0.9,98.26989619377163,"{'A.lumbricoides': 167, 'Ancilostomideo': 55, 'E.vermicularis': 20, 'H.diminuta': 17, 'H.nana': 99, 'S.mansoni': 47, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,29,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,30,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,31,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,32,0.1,0.9,98.6159169550173,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 74}"
EGGS_8,resnet18,True,False,Adam,True,4,33,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,34,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 75}"
EGGS_8,resnet18,True,False,Adam,True,4,35,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,36,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,37,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,38,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,39,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,40,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 101, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,41,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,42,0.1,0.9,99.48096885813149,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,43,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,44,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,45,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,46,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,47,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,48,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,49,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,50,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,51,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,52,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,53,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,54,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,55,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,56,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,57,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,58,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,59,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,60,0.1,0.9,99.48096885813149,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,61,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,62,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,63,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,64,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,65,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,66,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,67,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,68,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,69,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,70,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,71,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 167, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,72,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,73,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,74,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,75,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,76,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 55, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,77,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,78,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,79,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,80,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,81,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,82,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,83,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,84,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,85,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,86,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,87,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,88,0.1,0.9,99.30795847750865,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 87, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,89,0.1,0.9,98.96193771626298,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 50, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,90,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,91,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,92,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,93,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,94,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
EGGS_8,resnet18,True,False,Adam,True,4,95,0.1,0.9,99.13494809688581,"{'A.lumbricoides': 166, 'Ancilostomideo': 56, 'E.vermicularis': 21, 'H.diminuta': 17, 'H.nana': 100, 'S.mansoni': 51, 'T.trichiura': 86, 'Taenia': 76}"
